Issue Key,Title,Link,Labels,Project ID,Project Key,Project Name,Status,Resolution,GitHub Project Link
METRON-2155,Cache Maven in Travis CI Builds,https://issues.apache.org/jira/browse/METRON-2155,,12319323,METRON,Metron (Retired),Done,Done,https://github.com/apache/metron (retired)
LOG4NET-630,Log4Net missing Timestamp etc. in internal LogLog,https://issues.apache.org/jira/browse/LOG4NET-630,,10690,LOG4NET,Log4net,Open,,https://github.com/apache/log4net
HIVE-8881,"Receiving json ""{""error"":""Could not find job job_1415748506143_0002""}"" when web client tries to fetch all jobs from webhcat where HDFS does not have the data.",https://issues.apache.org/jira/browse/HIVE-8881,,12310843,HIVE,Hive,Resolved,Fixed,https://github.com/apache/hive
SSHD-346,"""key_verify failed for server_host_key"" Error",https://issues.apache.org/jira/browse/SSHD-346,,12310849,SSHD,MINA SSHD,Closed,Cannot Reproduce,https://github.com/apache/mina sshd
FLEX-28729,Pressing in TextInput/TextArea in a SkinnablePopUpContainer blacks out the screen (minus the text controls and soft keyboard),https://issues.apache.org/jira/browse/FLEX-28729,,12313521,FLEX,Apache Flex,Closed,Invalid,https://github.com/apache/apache flex
FLEX-19546,Styling fullscreen states of Spark VideoPlayer skin is quirky using Advanced CSS,https://issues.apache.org/jira/browse/FLEX-19546,,12313521,FLEX,Apache Flex,Closed,Later,https://github.com/apache/apache flex
AMQ-4020,MessageStore IOExceptionHandler needs to deal in StoreExceptions,https://issues.apache.org/jira/browse/AMQ-4020,"IOException, MessageStore",12311210,AMQ,ActiveMQ,Closed,Abandoned,https://github.com/apache/activemq
HIVE-1853,downgrade JDO version,https://issues.apache.org/jira/browse/HIVE-1853,,12310843,HIVE,Hive,Closed,Fixed,https://github.com/apache/hive
HARMONY-3600,[drlvm] Cumulative fix for crash handler on Linux,https://issues.apache.org/jira/browse/HARMONY-3600,,12310050,HARMONY,Harmony,Closed,Fixed,https://github.com/apache/harmony
HARMONY-3494,[drlvm][kernel tests] clean up excluded tests lists after HARMONY-3110 and some others,https://issues.apache.org/jira/browse/HARMONY-3494,,12310050,HARMONY,Harmony,Closed,Fixed,https://github.com/apache/harmony
HARMONY-3056,[drlvm][classloader] EUT intermittemintly fail on assertion in classloader,https://issues.apache.org/jira/browse/HARMONY-3056,,12310050,HARMONY,Harmony,Closed,Fixed,https://github.com/apache/harmony
HARMONY-3051,[drlvm][smoke tests] Three smoke can be removed from exclude lists,https://issues.apache.org/jira/browse/HARMONY-3051,,12310050,HARMONY,Harmony,Closed,Fixed,https://github.com/apache/harmony
DERBY-3479,Changed/unexpected query plan when running test 'lang/predicatePushdown.sql',https://issues.apache.org/jira/browse/DERBY-3479,,10594,DERBY,Derby,Closed,Fixed,https://github.com/apache/derby
SOLR-2967,StreamingUpdateSolrServer Error,https://issues.apache.org/jira/browse/SOLR-2967,,12310230,SOLR,Solr,Resolved,Not A Problem,https://github.com/apache/solr
FLEX-21347,The text of s:TextInput doesn't update with Binding sometimes.,https://issues.apache.org/jira/browse/FLEX-21347,,12313521,FLEX,Apache Flex,Closed,Not A Problem,https://github.com/apache/apache flex
GEODE-6897,Create a REST v2 endpoint to do rebalance,https://issues.apache.org/jira/browse/GEODE-6897,,12318420,GEODE,Geode,Closed,Fixed,https://github.com/apache/geode
MXNET-261,Update MKLDNN & Add CPP Test,https://issues.apache.org/jira/browse/MXNET-261,,12321623,MXNET,Apache MXNet (Retired),To Do,,https://github.com/apache/apache mxnet (retired)
DERBY-6337,derbynet.ServerPropertiesTest.ttestSetPortPriority prints exception  java.lang.Exception: DRDA_InvalidReplyTooShort.S:Invalid reply f rom network server: Insufficient data. but test passes,https://issues.apache.org/jira/browse/DERBY-6337,,10594,DERBY,Derby,Closed,Fixed,https://github.com/apache/derby
DERBY-4365,NullPointerException when preparing LEFT OUTER JOIN between VALUES statements,https://issues.apache.org/jira/browse/DERBY-4365,,10594,DERBY,Derby,Closed,Fixed,https://github.com/apache/derby
DERBY-35,DRDA Chaining in Network Server is incorrect,https://issues.apache.org/jira/browse/DERBY-35,,10594,DERBY,Derby,Closed,Fixed,https://github.com/apache/derby
NIFI-10313,"Unexpected ""Access Token not found""",https://issues.apache.org/jira/browse/NIFI-10313,,12316020,NIFI,Apache NiFi,Resolved,Fixed,https://github.com/apache/apache nifi
FLINK-33324,Add flink managed timeout mechanism for backend restore operation,https://issues.apache.org/jira/browse/FLINK-33324,,12315522,FLINK,Flink,Open,,https://github.com/apache/flink
TEZ-3680,Optimizations to UnorderedPartitionedKVWriter,https://issues.apache.org/jira/browse/TEZ-3680,,12314426,TEZ,Apache Tez,Closed,Fixed,https://github.com/apache/apache tez
SUREFIRE-1408,Surefire shows random tests failing with fork issue when one of the tests hangs,https://issues.apache.org/jira/browse/SUREFIRE-1408,,12317927,SUREFIRE,Maven Surefire,Closed,Not A Bug,https://github.com/apache/maven surefire
STORM-1879,Supervisor may not shut down workers cleanly,https://issues.apache.org/jira/browse/STORM-1879,,12314820,STORM,Apache Storm,Resolved,Fixed,https://github.com/apache/apache storm
IMPALA-2106,ec2 build slave git operations sometimes fail,https://issues.apache.org/jira/browse/IMPALA-2106,broken-build,12321021,IMPALA,IMPALA,Resolved,Invalid,https://github.com/apache/impala
HIVE-15168,Flaky test: TestSparkClient.testJobSubmission (still flaky),https://issues.apache.org/jira/browse/HIVE-15168,,12310843,HIVE,Hive,Resolved,Fixed,https://github.com/apache/hive
HADOOP-14630,"Contract Tests to verify create, mkdirs and rename under a file is forbidden",https://issues.apache.org/jira/browse/HADOOP-14630,,12310240,HADOOP,Hadoop Common,Resolved,Fixed,https://github.com/apache/hadoop common
KAFKA-2419,Allow certain Sensors to be garbage collected after inactivity,https://issues.apache.org/jira/browse/KAFKA-2419,quotas,12311720,KAFKA,Kafka,Resolved,Fixed,https://github.com/apache/kafka
MNG-4093,SNAPSHOT jars not correctly updated,https://issues.apache.org/jira/browse/MNG-4093,,12316922,MNG,Maven,Closed,Not A Problem,https://github.com/apache/maven
ARTEMIS-1205,AMQP Shared Durable Subscriber incorrect behaviour.,https://issues.apache.org/jira/browse/ARTEMIS-1205,,12315920,ARTEMIS,ActiveMQ Artemis,Closed,Fixed,https://github.com/apache/activemq artemis
NETBEANS-277,NPE at org.netbeans.modules.java.editor.imports.FastImportAction$1.run(FastImportAction.java:100),https://issues.apache.org/jira/browse/NETBEANS-277,pull-request-available,12320634,NETBEANS,NetBeans,Closed,Fixed,https://github.com/apache/netbeans
FLINK-8227,Optimize the performance of SharedBufferSerializer,https://issues.apache.org/jira/browse/FLINK-8227,,12315522,FLINK,Flink,Closed,Fixed,https://github.com/apache/flink
HUDI-1894,NULL values in timestamp column defaulted ,https://issues.apache.org/jira/browse/HUDI-1894,"schema, sev:critical, triaged",12322822,HUDI,Apache Hudi,Resolved,,https://github.com/apache/apache hudi
HADOOP-15593,UserGroupInformation TGT renewer throws NPE,https://issues.apache.org/jira/browse/HADOOP-15593,,12310240,HADOOP,Hadoop Common,Resolved,Fixed,https://github.com/apache/hadoop common
IMPALA-7857,Log more information about statestore failure detector,https://issues.apache.org/jira/browse/IMPALA-7857,"statestore, supportability",12321021,IMPALA,IMPALA,Resolved,Fixed,https://github.com/apache/impala
LUCENE-5624,nightly 'test-lock-factory' may leak file handles,https://issues.apache.org/jira/browse/LUCENE-5624,,12310110,LUCENE,Lucene - Core,Closed,Fixed,https://github.com/apache/lucene - core
CASSANDRA-6283,Windows 7 data files kept open / can't be deleted after compaction.,https://issues.apache.org/jira/browse/CASSANDRA-6283,"Windows, compaction",12310865,CASSANDRA,Cassandra,Resolved,Fixed,https://github.com/apache/cassandra
YARN-2175,Container localization has no timeouts and tasks can be stuck there for a long time,https://issues.apache.org/jira/browse/YARN-2175,,12313722,YARN,Hadoop YARN,Open,,https://github.com/apache/hadoop yarn
ZOOKEEPER-2052,Unable to delete a node when the node has no children,https://issues.apache.org/jira/browse/ZOOKEEPER-2052,,12310801,ZOOKEEPER,ZooKeeper,Resolved,Fixed,https://github.com/apache/zookeeper
STORM-817,Kafka Wildcard Topic Support,https://issues.apache.org/jira/browse/STORM-817,,12314820,STORM,Apache Storm,Reopened,,https://github.com/apache/apache storm
OAK-2476,Move our CI to Jenkins,https://issues.apache.org/jira/browse/OAK-2476,"CI, build, infrastructure",12313221,OAK,Jackrabbit Oak,Closed,Done,https://github.com/apache/jackrabbit oak
QPID-6416,Mutex.h:116: void qpid::sys::Mutex::lock(): Assertion `0' failed. - during Messaging shutdown,https://issues.apache.org/jira/browse/QPID-6416,,12310520,QPID,Qpid,Closed,Fixed,https://github.com/apache/qpid
SPARK-2878,Inconsistent Kryo serialisation with custom Kryo Registrator,https://issues.apache.org/jira/browse/SPARK-2878,,12315420,SPARK,Spark,Resolved,Fixed,https://github.com/apache/spark
MAPREDUCE-3754,RM webapp should have pages filtered based on App-state,https://issues.apache.org/jira/browse/MAPREDUCE-3754,,12310941,MAPREDUCE,Hadoop Map/Reduce,Closed,Fixed,https://github.com/apache/hadoop map/reduce
BOOKKEEPER-68,Conditional setData,https://issues.apache.org/jira/browse/BOOKKEEPER-68,,12311293,BOOKKEEPER,Bookkeeper,Closed,Fixed,https://github.com/apache/bookkeeper
ARIES-412,FinalModifierExceptions as a result of Quiesce changes to add proxies for services,https://issues.apache.org/jira/browse/ARIES-412,,12310981,ARIES,Aries,Closed,Fixed,https://github.com/apache/aries
HDFS-1172,Blocks in newly completed files are considered under-replicated too quickly,https://issues.apache.org/jira/browse/HDFS-1172,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs
DERBY-3323,ComparisonFailure in derbyStress,https://issues.apache.org/jira/browse/DERBY-3323,,10594,DERBY,Derby,Closed,Fixed,https://github.com/apache/derby
LUCENE-994,"Change defaults in IndexWriter to maximize ""out of the box"" performance",https://issues.apache.org/jira/browse/LUCENE-994,,12310110,LUCENE,Lucene - Core,Closed,Fixed,https://github.com/apache/lucene - core
HARMONY-4755,[classlib][swing][html] JEditorPane.setPage() throws NPE,https://issues.apache.org/jira/browse/HARMONY-4755,,12310050,HARMONY,Harmony,Closed,Fixed,https://github.com/apache/harmony
DIRSERVER-1255,unit tests fail on windows (jdbm-store and core-integ),https://issues.apache.org/jira/browse/DIRSERVER-1255,,12310260,DIRSERVER,Directory ApacheDS,Closed,Fixed,https://github.com/apache/directory apacheds
DERBY-2551,Global Xid value garbled in syscs_diag.transaction_table.,https://issues.apache.org/jira/browse/DERBY-2551,,10594,DERBY,Derby,Closed,Fixed,https://github.com/apache/derby
HARMONY-1748,[drlvm][jit] IllegalAccessError is not thrown when running test on Jitrino.OPT,https://issues.apache.org/jira/browse/HARMONY-1748,,12310050,HARMONY,Harmony,Closed,Fixed,https://github.com/apache/harmony
IBATIS-158,After running for a couple of days handles are being returned to the pool???,https://issues.apache.org/jira/browse/IBATIS-158,,10601,IBATIS,iBatis for Java [READ ONLY],Closed,Invalid,https://github.com/apache/ibatis for java [read only]
FLEX-28509,iOS:SkinnablePopUpContainer moves up and down when Text components are tapped on,https://issues.apache.org/jira/browse/FLEX-28509,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex
HADOOP-13998,Merge initial S3guard release into trunk,https://issues.apache.org/jira/browse/HADOOP-13998,,12310240,HADOOP,Hadoop Common,Resolved,Done,https://github.com/apache/hadoop common
ACCUMULO-2134,SimpleProxyIT fails on TableNotFoundException,https://issues.apache.org/jira/browse/ACCUMULO-2134,,12312121,ACCUMULO,Accumulo,Resolved,Fixed,https://github.com/apache/accumulo
FLINK-23453,Dynamic calculation of the buffer size,https://issues.apache.org/jira/browse/FLINK-23453,pull-request-available,12315522,FLINK,Flink,Closed,Fixed,https://github.com/apache/flink
CASSANDRA-18065,Flaky test org.apache.cassandra.tools.TopPartitionsTest#testStartAndStopScheduledSampling,https://issues.apache.org/jira/browse/CASSANDRA-18065,,12310865,CASSANDRA,Cassandra,Resolved,Fixed,https://github.com/apache/cassandra
CALCITE-5040,SqlTypeFactoryTest.testUnknownCreateWithNullabilityTypeConsistency fails,https://issues.apache.org/jira/browse/CALCITE-5040,pull-request-available,12315524,CALCITE,Calcite,Closed,Resolved,https://github.com/apache/calcite
TRAFODION-1263,LP Bug: 1461699 - core/TESTRTS failed with bad Oper CPU Time in explain,https://issues.apache.org/jira/browse/TRAFODION-1263,,12318620,TRAFODION,Apache Trafodion (Retired),Closed,Fixed,https://github.com/apache/apache trafodion (retired)
CB-9888,WKWebView on iOS9 on iPhone 5 (32-bit phone) - occasionally resets view,https://issues.apache.org/jira/browse/CB-9888,,12312420,CB,Apache Cordova,Closed,Fixed,https://github.com/apache/apache cordova
AMBARI-12266,Unexpected password prompts when adding a Service via Ambari's Add Host Wizard,https://issues.apache.org/jira/browse/AMBARI-12266,,12312020,AMBARI,Ambari,Open,,https://github.com/apache/ambari
AVRO-1677,"Building objects with ""null"" default value for byte arrays is not thread-safe",https://issues.apache.org/jira/browse/AVRO-1677,,12310911,AVRO,Apache Avro,Open,,https://github.com/apache/apache avro
AMBARI-17946,Initial Upgrade Checks Can Fail With ConcurrentModificationException,https://issues.apache.org/jira/browse/AMBARI-17946,,12312020,AMBARI,Ambari,Resolved,Fixed,https://github.com/apache/ambari
ASTERIXDB-2818,Sleepless in SoCal: Laptop stability regression,https://issues.apache.org/jira/browse/ASTERIXDB-2818,,12316420,ASTERIXDB,Apache AsterixDB,Open,,https://github.com/apache/apache asterixdb
GEODE-5549,Flaky test NonBlockingProcessStreamReaderIntegrationTest > processTerminatesWhenDestroyed,https://issues.apache.org/jira/browse/GEODE-5549,"flaky, pull-request-available, swat",12318420,GEODE,Geode,Closed,Fixed,https://github.com/apache/geode
HIVE-23930,Upgrade to tez 0.10.0,https://issues.apache.org/jira/browse/HIVE-23930,pull-request-available,12310843,HIVE,Hive,Closed,Fixed,https://github.com/apache/hive
HDFS-5328,MiniDFSCluster times out at startup,https://issues.apache.org/jira/browse/HDFS-5328,,12310942,HDFS,Hadoop HDFS,Patch Available,,https://github.com/apache/hadoop hdfs
HBASE-13090,Progress heartbeats for long running scanners,https://issues.apache.org/jira/browse/HBASE-13090,,12310753,HBASE,HBase,Closed,Fixed,https://github.com/apache/hbase
DERBY-5116,"SequenceTest fails with ""Sequence 'MYSEQ1' already exists""",https://issues.apache.org/jira/browse/DERBY-5116,,10594,DERBY,Derby,Closed,Fixed,https://github.com/apache/derby
KAFKA-532,Multiple controllers can co-exist during soft failures,https://issues.apache.org/jira/browse/KAFKA-532,bugs,12311720,KAFKA,Kafka,Closed,Fixed,https://github.com/apache/kafka
CB-2389,UIWebViewDelegate methods do not correctly take into account iframes,https://issues.apache.org/jira/browse/CB-2389,,12312420,CB,Apache Cordova,Closed,Fixed,https://github.com/apache/apache cordova
AMQ-2346,"in managed environment, 2 connections/session, UserTransaction, transaction management gets confused",https://issues.apache.org/jira/browse/AMQ-2346,,12311210,AMQ,ActiveMQ,Resolved,Fixed,https://github.com/apache/activemq
DERBY-3513,NullPointerException in newBrokeredStatement in app server environment,https://issues.apache.org/jira/browse/DERBY-3513,,10594,DERBY,Derby,Closed,Cannot Reproduce,https://github.com/apache/derby
HARMONY-4194,[classlib][swing] javax.swing.text.html.MinimalHTMLWriterTest#testWriteContent,https://issues.apache.org/jira/browse/HARMONY-4194,,12310050,HARMONY,Harmony,Open,,https://github.com/apache/harmony
UIMA-1248,ResourceManager initialization is not thread-safe,https://issues.apache.org/jira/browse/UIMA-1248,,12310570,UIMA,UIMA,Resolved,Fixed,https://github.com/apache/uima
XERCESJ-28,DOM Serialiser does not guarentee file truncation when updating.,https://issues.apache.org/jira/browse/XERCESJ-28,,10520,XERCESJ,Xerces2-J,Resolved,Cannot Reproduce,https://github.com/apache/xerces2-j
AMQ-1377,amq.js should not have a dependency on prototype.js,https://issues.apache.org/jira/browse/AMQ-1377,,12311210,AMQ,ActiveMQ,Resolved,Fixed,https://github.com/apache/activemq
